MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20.0,3.0,75.0,9750.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,7.0,5.0,2000.0,2001,1.0,1.0,12.0,13.0,1,171.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,1630.0,1630.0,1.0,0,1.0,4.0,1630.0,0.0,0.0,1630.0,0.0,0.0,2.0,0,3.0,1.0,2.0,6.0,6.0,1.0,1,2000.0,2,2.0,451.0,4.0,4.0,2.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,10,2009,8.0,4.0,213000.0
20.0,3.0,78.0,10140.0,1.0,3,3.0,0.0,4,0.0,14,2.0,2.0,0.0,2,5.0,6.0,1975.0,1975,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,1.0,2.0,3.0,3.0,0,788.0,5.0,0.0,268.0,1056.0,1.0,0,1.0,4.0,1074.0,0.0,0.0,1074.0,1.0,0.0,1.0,1,3.0,1.0,3.0,6.0,6.0,0.0,1,1975.0,1,2.0,495.0,4.0,4.0,2.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,7,2006,8.0,4.0,153500.0
20.0,3.0,90.0,14684.0,1.0,0,3.0,0.0,1,0.0,20,2.0,2.0,0.0,2,7.0,7.0,1990.0,1991,1.0,1.0,6.0,6.0,1,234.0,2.0,4.0,1.0,2.0,3.0,2.0,0,485.0,5.0,0.0,1496.0,1302.0,1.0,2,1.0,4.0,1387.5,0.0,0.0,2196.0,0.0,0.0,2.0,0,3.0,1.0,2.0,7.0,6.0,1.0,1,1990.0,1,3.0,701.0,4.0,4.0,2.0,84.0,70.0,0.0,0.0,0.0,0.0,0.0,6,2009,8.0,4.0,271900.0
20.0,3.0,69.30579531442663,8900.0,1.0,3,3.0,0.0,4,0.0,20,2.0,2.0,0.0,2,4.0,4.0,1966.0,1966,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4,1056.0,5.0,0.0,0.0,1056.0,1.0,4,1.0,4.0,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,0.0,5,1966.0,2,1.0,384.0,4.0,4.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,11,2006,8.0,4.0,107000.0
20.0,3.0,70.0,9135.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,6.0,5.0,2003.0,2003,1.0,1.0,12.0,13.0,1,120.0,2.0,4.0,2.0,2.0,3.0,2.0,2,340.0,5.0,0.0,1342.0,1682.0,1.0,0,1.0,4.0,1700.0,0.0,0.0,1700.0,1.0,0.0,2.0,0,3.0,1.0,2.0,7.0,6.0,0.0,1,2003.0,1,2.0,544.0,4.0,4.0,2.0,192.0,23.0,0.0,0.0,0.0,0.0,0.0,5,2006,8.0,4.0,200000.0
20.0,3.0,70.0,7763.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,5.0,7.0,1962.0,1980,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4,504.0,5.0,0.0,319.0,931.0,1.0,4,1.0,4.0,1283.0,0.0,0.0,1283.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,5,1980.0,2,2.0,506.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2008,8.0,4.0,140000.0
20.0,3.0,85.0,10182.0,1.0,0,3.0,0.0,1,0.0,21,2.0,2.0,0.0,2,8.0,5.0,2006.0,2006,1.0,1.0,12.0,13.0,3,163.5,2.0,4.0,2.0,2.0,3.0,2.0,2,1220.0,5.0,0.0,440.0,1660.0,1.0,0,1.0,4.0,1660.0,0.0,0.0,1660.0,1.0,0.0,2.0,0,3.0,1.0,2.0,8.0,6.0,1.0,1,2006.0,1,2.0,500.0,4.0,4.0,2.0,322.0,50.0,0.0,0.0,0.0,0.0,0.0,5,2006,8.0,4.0,290000.0
60.0,3.0,70.0,11218.0,1.0,3,3.0,0.0,4,0.0,20,2.0,2.0,0.0,5,6.0,5.0,1992.0,1992,1.0,1.0,13.0,14.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,1055.0,1055.0,1.0,0,1.0,4.0,1055.0,790.0,0.0,1845.0,0.0,0.0,2.0,1,3.0,1.0,2.0,8.0,6.0,1.0,1,1992.0,1,2.0,462.0,4.0,4.0,2.0,168.0,104.0,0.0,0.0,0.0,0.0,0.0,5,2010,8.0,4.0,189000.0
50.0,3.0,78.0,12134.0,1.0,0,3.0,0.0,4,0.0,8,2.0,2.0,0.0,0,8.0,7.0,1988.0,2005,1.0,1.0,13.0,14.0,2,0.0,2.0,4.0,2.0,2.0,3.0,2.0,2,427.0,5.0,0.0,132.0,559.0,1.0,2,1.0,4.0,1080.0,672.0,0.0,1752.0,0.0,0.0,2.0,0,4.0,1.0,3.0,8.0,6.0,0.0,2,1988.0,1,2.0,492.0,4.0,4.0,2.0,325.0,12.0,0.0,0.0,0.0,0.0,0.0,6,2010,8.0,4.0,164000.0
30.0,3.0,50.0,9340.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,2,4.0,6.0,1941.0,1950,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4,344.0,5.0,0.0,328.0,672.0,1.0,4,1.0,4.0,672.0,0.0,0.0,672.0,1.0,0.0,1.0,0,2.0,1.0,3.0,4.0,6.0,0.0,1,1941.0,2,1.0,234.0,4.0,4.0,2.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,8,2009,8.0,4.0,113000.0
80.0,3.0,69.30579531442663,10246.0,1.0,0,3.0,0.0,1,0.0,19,2.0,2.0,0.0,7,4.0,6.0,1965.0,2001,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,1.0,3.0,3.0,2.0,2,648.0,5.0,0.0,0.0,648.0,1.0,0,1.0,4.0,960.0,0.0,0.0,960.0,1.0,0.0,0.0,0,2.0,1.0,3.0,3.0,6.0,0.0,1,1965.0,2,1.0,364.0,4.0,4.0,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,8.0,4.0,145000.0
85.0,3.0,69.0,10205.0,1.0,0,3.0,0.0,4,0.0,12,2.0,2.0,0.0,6,5.0,5.0,1962.0,1962,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,2.0,1,784.0,5.0,0.0,141.0,925.0,1.0,4,1.0,4.0,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1962.0,2,1.0,300.0,4.0,4.0,2.0,150.0,72.0,0.0,0.0,0.0,0.0,0.0,5,2006,8.0,4.0,134500.0
20.0,3.0,99.0,7094.0,1.0,0,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,5.0,5.0,1966.0,1966,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4,180.0,5.0,0.0,340.0,894.0,1.0,4,1.0,4.0,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0,3.0,1.0,3.0,5.0,6.0,0.0,5,1966.0,1,1.0,384.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,8.0,4.0,125000.0
90.0,3.0,68.0,8930.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,0,6.0,5.0,1978.0,1978,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,3.0,3.0,3.0,3.0,5,0.0,5.0,0.0,0.0,793.0,1.0,4,1.0,4.0,1318.0,584.0,0.0,1902.0,0.0,0.0,2.0,0,4.0,1.0,3.0,8.0,6.0,0.0,1,1978.0,2,2.0,539.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,8.0,4.0,112000.0
20.0,3.0,72.0,8640.0,1.0,3,3.0,0.0,4,0.0,21,2.0,2.0,0.0,2,8.0,5.0,2009.0,2009,1.0,1.0,5.0,5.0,3,72.0,2.0,4.0,2.0,2.0,3.0,2.0,2,936.0,5.0,0.0,364.0,1300.0,1.0,0,1.0,4.0,1314.0,0.0,0.0,1314.0,1.0,0.0,2.0,0,3.0,1.0,2.0,6.0,6.0,0.0,1,2009.0,1,2.0,552.0,4.0,4.0,2.0,135.0,112.0,0.0,0.0,0.0,0.0,0.0,9,2009,8.0,4.0,229456.0
50.0,3.0,52.0,6240.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,0,4.0,5.0,1947.0,1950,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,3.0,3.0,3.0,3.0,5,0.0,5.0,0.0,0.0,793.0,1.0,2,1.0,4.0,672.0,240.0,0.0,912.0,0.0,0.0,1.0,0,2.0,1.0,3.0,3.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,8.0,4.0,80500.0
70.0,3.0,60.0,1680.0,1.0,3,3.0,0.0,4,0.0,2,2.0,2.0,0.0,5,6.0,5.0,1971.0,1971,1.0,1.0,5.0,5.0,1,236.0,3.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,672.0,672.0,1.0,4,1.0,4.0,672.0,546.0,0.0,1218.0,0.0,0.0,1.0,1,3.0,1.0,3.0,7.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2006,8.0,4.0,91500.0
20.0,3.0,66.0,7800.0,1.0,0,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,5.0,5.0,1964.0,1964,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4,312.0,5.0,0.0,0.0,912.0,1.0,4,1.0,4.0,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,0.0,1,1964.0,2,1.0,288.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,8.0,4.0,115000.0
20.0,3.0,55.0,8250.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,5.0,5.0,1968.0,1968,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1,250.0,5.0,0.0,210.0,952.0,1.0,0,1.0,4.0,1211.0,0.0,0.0,1211.0,0.0,0.0,1.0,0,3.0,1.0,3.0,5.0,6.0,1.0,1,1968.0,2,1.0,322.0,4.0,4.0,2.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,8,2008,8.0,4.0,134000.0
50.0,3.0,78.0,10496.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,0,6.0,6.0,1949.0,1950,1.0,1.0,13.0,14.0,1,320.0,3.0,4.0,1.0,3.0,3.0,2.0,4,196.0,5.0,0.0,844.0,1040.0,1.0,0,1.0,4.0,1168.0,678.0,0.0,1846.0,0.0,0.0,2.0,0,3.0,1.0,3.0,7.0,6.0,1.0,1,1949.0,2,1.0,315.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,8.0,4.0,143000.0
20.0,3.0,89.0,10680.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,5.0,5.0,1951.0,1951,1.0,1.0,13.0,14.0,1,44.0,3.0,4.0,1.0,3.0,3.0,3.0,3,756.0,5.0,0.0,1380.0,1302.0,1.0,4,1.0,4.0,2136.0,0.0,0.0,2136.0,0.0,0.0,2.0,0,4.0,1.0,3.0,7.0,6.0,0.0,5,1951.0,2,2.0,528.0,4.0,4.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10,2006,8.0,4.0,137900.0
60.0,3.0,60.0,15384.0,1.0,0,3.0,0.0,4,0.0,8,2.0,2.0,0.0,5,7.0,5.0,2004.0,2005,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,2.0,2,724.0,5.0,0.0,64.0,788.0,1.0,0,1.0,4.0,788.0,702.0,0.0,1490.0,1.0,0.0,2.0,1,3.0,1.0,2.0,8.0,6.0,1.0,1,2004.0,0,2.0,388.0,4.0,4.0,2.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,2,2008,8.0,4.0,184000.0
80.0,3.0,65.0,10482.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,7,6.0,6.0,1958.0,1958,1.0,1.0,12.0,13.0,1,63.0,3.0,4.0,1.0,3.0,3.0,2.0,2,507.0,5.0,0.0,81.0,588.0,1.0,0,1.0,4.0,1138.0,0.0,0.0,1138.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1958.0,1,1.0,264.0,4.0,4.0,2.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,8.0,4.0,145000.0
60.0,3.0,86.0,14598.0,1.0,0,3.0,0.0,1,0.0,21,2.0,2.0,0.0,5,6.0,5.0,2007.0,2007,1.0,1.0,12.0,13.0,3,74.0,2.0,4.0,2.0,2.0,3.0,2.0,5,0.0,5.0,0.0,894.0,894.0,1.0,0,1.0,4.0,894.0,1039.0,0.0,1933.0,0.0,0.0,2.0,1,4.0,1.0,2.0,9.0,6.0,1.0,3,2007.0,0,3.0,668.0,4.0,4.0,2.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,1,2008,8.0,4.0,214000.0
20.0,3.0,72.0,8872.0,1.0,3,3.0,0.0,0,0.0,12,2.0,2.0,0.0,2,5.0,6.0,1965.0,2008,1.0,1.0,12.0,13.0,1,300.0,3.0,4.0,1.0,3.0,3.0,3.0,0,595.0,5.0,0.0,317.0,912.0,1.0,0,1.0,4.0,912.0,0.0,0.0,912.0,1.0,0.0,1.0,0,2.0,1.0,2.0,5.0,6.0,0.0,5,1992.0,2,2.0,576.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,12,2008,8.0,4.0,147000.0
120.0,3.0,65.0,8769.0,1.0,3,3.0,0.0,0,0.0,16,2.0,2.0,0.0,2,9.0,5.0,2008.0,2008,1.0,1.0,8.0,8.0,1,163.5,2.0,4.0,2.0,2.0,3.0,3.0,2,1540.0,5.0,0.0,162.0,1702.0,1.0,0,1.0,4.0,1702.0,0.0,0.0,1702.0,1.0,0.0,1.0,1,1.0,1.0,2.0,7.0,6.0,1.0,1,2008.0,0,3.0,576.0,4.0,4.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,10,2008,8.0,4.0,210143.9
80.0,3.0,70.0,7910.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,7,5.0,5.0,1960.0,1960,1.0,1.0,3.0,6.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0,666.0,5.0,0.0,409.0,1075.0,1.0,2,1.0,4.0,1507.0,0.0,0.0,1507.0,0.0,0.0,2.0,0,4.0,1.0,3.0,7.0,6.0,0.0,2,1960.0,2,1.0,404.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,8.0,4.0,127000.0
90.0,3.0,69.30579531442663,11570.0,1.0,0,3.0,0.0,4,0.0,19,2.0,2.0,0.0,0,5.0,5.0,1977.0,1977,1.0,1.0,9.0,10.0,2,1.0,3.0,4.0,1.0,2.0,3.0,3.0,2,498.0,5.0,0.0,652.0,1361.0,1.0,0,1.0,4.0,1361.0,1259.0,0.0,2620.0,0.0,0.0,2.0,2,4.0,1.0,3.0,7.0,6.0,1.0,3,1977.0,1,2.0,600.0,4.0,4.0,2.0,155.0,24.0,0.0,0.0,0.0,0.0,0.0,8,2007,8.0,4.0,190000.0
90.0,3.0,70.0,7728.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,7,5.0,6.0,1962.0,1962,1.0,1.0,13.0,14.0,1,120.0,3.0,4.0,1.0,3.0,3.0,2.0,0,803.0,5.0,0.0,303.0,1106.0,1.0,4,1.0,4.0,1190.0,0.0,0.0,1190.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1962.0,2,2.0,540.0,4.0,4.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5,2006,8.0,4.0,132500.0
90.0,3.0,70.0,9842.0,1.0,3,3.0,0.0,2,0.0,12,2.0,2.0,0.0,2,4.0,5.0,1962.0,1962,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,3.0,3.0,3.0,3.0,5,0.0,5.0,0.0,0.0,793.0,1.0,4,1.0,4.0,1224.0,0.0,0.0,1224.0,0.0,0.0,2.0,0,2.0,1.0,3.0,6.0,6.0,0.0,4,1962.0,2,2.0,462.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2007,8.0,4.0,101800.0
20.0,3.0,69.30579531442663,12160.0,1.0,0,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,5.0,5.0,1959.0,1959,1.0,1.0,9.0,10.0,1,180.0,3.0,4.0,1.0,3.0,3.0,3.0,4,1000.0,5.0,0.0,188.0,1188.0,1.0,1,1.0,4.0,1188.0,0.0,0.0,1188.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1959.0,1,2.0,531.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,8.0,4.0,142000.0
70.0,3.0,55.0,8525.0,1.0,3,3.0,0.0,4,0.0,18,2.0,2.0,0.0,5,5.0,6.0,1911.0,1950,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,2.0,3.0,3.0,2.0,5,0.0,5.0,0.0,940.0,940.0,1.0,4,1.0,4.0,1024.0,940.0,0.0,1964.0,0.0,0.0,1.0,1,4.0,1.0,3.0,7.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,11,2008,8.0,4.0,130000.0
70.0,3.0,96.0,13132.0,1.0,3,3.0,0.0,4,0.0,6,2.0,2.0,0.0,5,5.0,5.0,1914.0,1950,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,0.0,2.0,3.0,2.0,5,0.0,5.0,0.0,747.0,747.0,1.0,2,1.0,4.0,892.0,892.0,0.0,1784.0,0.0,0.0,1.0,1,4.0,1.0,3.0,9.0,6.0,0.0,5,1914.0,2,1.0,180.0,4.0,4.0,2.0,203.0,40.0,0.0,0.0,0.0,0.0,0.0,7,2006,8.0,4.0,138887.0
70.0,3.0,36.0,2628.0,1.0,3,3.0,0.0,4,0.0,16,2.0,2.0,0.0,5,7.0,5.0,2003.0,2003,1.0,1.0,12.0,15.0,3,106.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,764.0,764.0,1.0,0,1.0,4.0,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1,2.0,1.0,2.0,6.0,6.0,0.0,3,2003.0,1,2.0,474.0,4.0,4.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6,2010,8.0,4.0,175500.0
60.0,3.0,41.0,12393.0,1.0,1,3.0,0.0,2,0.0,5,2.0,2.0,0.0,5,7.0,5.0,2004.0,2005,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,847.0,847.0,1.0,0,1.0,4.0,847.0,1101.0,0.0,1948.0,0.0,0.0,2.0,1,4.0,1.0,2.0,8.0,6.0,1.0,3,2004.0,0,2.0,434.0,4.0,4.0,2.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,9,2006,8.0,4.0,195000.0
20.0,3.0,63.0,13072.0,1.0,3,3.0,0.0,4,0.0,20,2.0,2.0,0.0,2,6.0,5.0,2005.0,2005,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,1141.0,1141.0,1.0,0,1.0,4.0,1141.0,0.0,0.0,1141.0,0.0,0.0,1.0,1,3.0,1.0,3.0,6.0,6.0,0.0,5,2005.0,2,2.0,484.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,8.0,4.0,142500.0
20.0,3.0,64.0,9037.0,1.0,0,3.0,0.0,4,0.0,23,2.0,2.0,0.0,2,8.0,5.0,2006.0,2006,1.0,1.0,12.0,13.0,1,32.0,2.0,4.0,2.0,2.0,3.0,2.0,2,428.0,5.0,0.0,1048.0,1476.0,1.0,0,1.0,4.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,0,2.0,1.0,2.0,6.0,6.0,1.0,1,2006.0,1,2.0,472.0,4.0,4.0,2.0,120.0,33.0,0.0,0.0,0.0,0.0,0.0,12,2007,8.0,4.0,265900.0
60.0,3.0,65.0,8158.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,5,7.0,5.0,2003.0,2003,1.0,1.0,12.0,13.0,1,252.0,2.0,4.0,2.0,2.0,3.0,3.0,2,550.0,5.0,0.0,334.0,884.0,1.0,0,1.0,4.0,884.0,884.0,0.0,1768.0,1.0,0.0,2.0,1,3.0,1.0,2.0,8.0,6.0,0.0,1,2003.0,1,2.0,543.0,4.0,4.0,2.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,224900.0
20.0,3.0,83.0,9849.0,1.0,3,3.0,0.0,4,0.0,21,2.0,2.0,0.0,2,7.0,6.0,2007.0,2007,1.0,1.0,12.0,13.0,3,0.0,2.0,4.0,2.0,2.0,3.0,2.0,5,0.0,5.0,0.0,805.0,1689.0,1.0,0,1.0,4.0,1689.0,0.0,0.0,1689.0,0.0,0.0,2.0,0,3.0,1.0,2.0,7.0,6.0,0.0,1,2007.0,1,3.0,954.0,4.0,4.0,2.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,6,2007,8.0,4.0,248328.0
85.0,3.0,85.0,10625.0,1.0,3,3.0,0.0,4,0.0,14,2.0,2.0,0.0,6,7.0,6.0,1974.0,1974,1.0,1.0,9.0,10.0,1,81.0,3.0,4.0,1.0,2.0,3.0,1.0,2,885.0,5.0,0.0,0.0,1053.0,1.0,4,1.0,4.0,1173.0,0.0,0.0,1173.0,1.0,0.0,2.0,0,3.0,1.0,2.0,6.0,6.0,2.0,1,1974.0,1,2.0,528.0,4.0,4.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,1,2010,8.0,4.0,170000.0
20.0,3.0,78.0,13891.0,1.0,3,3.0,0.0,4,0.0,16,2.0,2.0,0.0,2,10.0,5.0,2006.0,2006,1.0,1.0,12.0,13.0,2,102.20131215469613,2.0,4.0,2.0,2.0,3.0,1.0,2,1386.0,5.0,0.0,690.0,1302.0,1.0,0,1.0,4.0,2076.0,0.0,0.0,2076.0,1.0,0.0,2.0,1,2.0,1.0,2.0,7.0,6.0,1.0,1,2006.0,0,3.0,850.0,4.0,4.0,2.0,216.0,70.0,0.0,0.0,0.0,0.0,0.0,9,2006,8.0,4.0,210143.9
70.0,3.0,69.30579531442663,11435.0,1.0,0,3.0,0.0,0,0.0,6,2.0,2.0,0.0,5,8.0,7.0,1929.0,1950,1.0,1.0,3.0,12.0,2,0.0,3.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,792.0,792.0,1.0,1,1.0,4.0,792.0,725.0,0.0,1517.0,0.0,0.0,1.0,0,3.0,1.0,2.0,7.0,6.0,2.0,5,1931.0,2,2.0,400.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,8.0,4.0,230000.0
80.0,3.0,78.0,12090.0,1.0,3,3.0,0.0,4,0.0,14,2.0,2.0,0.0,7,6.0,7.0,1984.0,2003,1.0,1.0,12.0,13.0,1,74.0,3.0,4.0,1.0,2.0,3.0,3.0,5,0.0,5.0,0.0,585.0,585.0,1.0,0,1.0,4.0,1140.0,728.0,0.0,1868.0,0.0,0.0,3.0,1,3.0,1.0,3.0,7.0,6.0,1.0,3,1984.0,0,2.0,477.0,4.0,4.0,2.0,268.0,112.0,0.0,0.0,0.0,0.0,0.0,1,2007,8.0,4.0,178000.0
60.0,3.0,65.0,8125.0,1.0,3,3.0,0.0,4,0.0,21,2.0,2.0,0.0,5,7.0,5.0,2005.0,2006,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,756.0,756.0,1.0,0,1.0,4.0,756.0,797.0,0.0,1553.0,0.0,0.0,2.0,1,3.0,1.0,2.0,6.0,6.0,0.0,1,2005.0,1,2.0,615.0,4.0,4.0,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,3,2006,8.0,4.0,186500.0
80.0,3.0,69.30579531442663,12328.0,1.0,0,3.0,0.0,4,0.0,11,2.0,2.0,0.0,7,6.0,5.0,1976.0,1976,1.0,1.0,6.0,6.0,1,335.0,3.0,4.0,1.0,3.0,3.0,2.0,2,539.0,5.0,0.0,473.0,1012.0,1.0,4,1.0,4.0,1034.0,0.0,0.0,1034.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1976.0,2,3.0,888.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,8.0,4.0,169900.0
75.0,3.0,60.0,9600.0,1.0,3,3.0,0.0,4,0.0,17,2.0,2.0,0.0,4,6.0,5.0,1917.0,1950,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,0.0,2.0,3.0,3.0,4,319.0,5.0,0.0,416.0,735.0,1.0,1,1.0,4.0,1134.0,924.0,0.0,2058.0,0.0,0.0,1.0,1,3.0,1.0,3.0,8.0,6.0,1.0,5,1950.0,2,2.0,396.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,129500.0
20.0,3.0,60.0,7200.0,1.0,3,3.0,0.0,4,0.0,12,2.0,2.0,0.0,2,5.0,7.0,1950.0,1950,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1,534.0,5.0,0.0,246.0,876.0,1.0,4,1.0,4.0,988.0,0.0,0.0,988.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1950.0,2,1.0,276.0,4.0,4.0,2.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,5,2007,8.0,4.0,119000.0
